akd_recno;akd_lote;akd_data;akd_valor;akd_xdoc;akd_xnumap;akd_conta_referencia;akd_historico
2431668;0000212442;20260101;632.71;CT22101744;;4124030002;VIRTUAL OFFICE PACKAGE
2431671;0000212442;20260101;632.71;CT22101748;;4124030002;VIRTUAL OFFICE PACKAGE
2431672;0000212442;20260101;632.71;CT22101748;;4124030002;VIRTUAL OFFICE PACKAGE
2431675;0000212442;20260101;632.71;CT22101752;;4124030002;VIRTUAL OFFICE PACKAGE
2431676;0000212442;20260101;632.71;CT22101752;;4124030002;VIRTUAL OFFICE PACKAGE
2431679;0000212442;20260101;632.71;CT22101756;;4124030002;VIRTUAL OFFICE PACKAGE
2431680;0000212442;20260101;632.71;CT22101756;;4124030002;VIRTUAL OFFICE PACKAGE
2431683;0000212442;20260101;632.71;CT22101760;;4124030002;VIRTUAL OFFICE PACKAGE
2431684;0000212442;20260101;632.71;CT22101760;;4124030002;VIRTUAL OFFICE PACKAGE
2431687;0000212442;20260101;632.71;CT22101764;;4124030002;VIRTUAL OFFICE PACKAGE
2431688;0000212442;20260101;632.71;CT22101764;;4124030002;VIRTUAL OFFICE PACKAGE
2431691;0000212442;20260101;632.71;CT22101768;;4124030002;VIRTUAL OFFICE PACKAGE
2431692;0000212442;20260101;632.71;CT22101768;;4124030002;VIRTUAL OFFICE PACKAGE
2431695;0000212442;20260101;181.01;CT22101770;;4124030001;SIP TRUNK ADDITIONAL
2431696;0000212442;20260101;181.01;CT22101770;;4124030001;SIP TRUNK ADDITIONAL
2431699;0000212442;20260101;632.71;CT22101774;;4124030002;VIRTUAL OFFICE PACKAGE
2431700;0000212442;20260101;632.71;CT22101774;;4124030002;VIRTUAL OFFICE PACKAGE
2431703;0000212442;20260101;632.71;CT22101778;;4124030002;VIRTUAL OFFICE PACKAGE
2431704;0000212442;20260101;632.71;CT22101778;;4124030002;VIRTUAL OFFICE PACKAGE
2431707;0000212442;20260101;632.71;CT22101782;;4124030002;VIRTUAL OFFICE PACKAGE
2431708;0000212442;20260101;632.71;CT22101782;;4124030002;VIRTUAL OFFICE PACKAGE
2431711;0000212442;20260101;632.71;CT22101786;;4124030002;VIRTUAL OFFICE PACKAGE
2431712;0000212442;20260101;632.71;CT22101786;;4124030002;VIRTUAL OFFICE PACKAGE
2431715;0000212442;20260101;632.71;CT22101790;;4124030002;VIRTUAL OFFICE PACKAGE
2431716;0000212442;20260101;632.71;CT22101790;;4124030002;VIRTUAL OFFICE PACKAGE
2431719;0000212442;20260101;632.71;CT22101794;;4124030002;VIRTUAL OFFICE PACKAGE
2431720;0000212442;20260101;632.71;CT22101794;;4124030002;VIRTUAL OFFICE PACKAGE
2431723;0000212442;20260101;632.71;CT22101798;;4124030002;VIRTUAL OFFICE PACKAGE
2431724;0000212442;20260101;632.71;CT22101798;;4124030002;VIRTUAL OFFICE PACKAGE
2431727;0000212442;20260101;632.71;CT22101802;;4124030002;VIRTUAL OFFICE PACKAGE
2431728;0000212442;20260101;632.71;CT22101802;;4124030002;VIRTUAL OFFICE PACKAGE
2431731;0000212442;20260101;632.71;CT22101806;;4124030002;VIRTUAL OFFICE PACKAGE
2431732;0000212442;20260101;632.71;CT22101806;;4124030002;VIRTUAL OFFICE PACKAGE
2431735;0000212442;20260101;632.71;CT22101810;;4124030002;VIRTUAL OFFICE PACKAGE
2431736;0000212442;20260101;632.71;CT22101810;;4124030002;VIRTUAL OFFICE PACKAGE
2431739;0000212442;20260101;632.71;CT22101814;;4124030002;VIRTUAL OFFICE PACKAGE
2431740;0000212442;20260101;632.71;CT22101814;;4124030002;VIRTUAL OFFICE PACKAGE
2431743;0000212442;20260101;632.71;CT22101818;;4124030002;VIRTUAL OFFICE PACKAGE
2431744;0000212442;20260101;632.71;CT22101818;;4124030002;VIRTUAL OFFICE PACKAGE
2431747;0000212442;20260101;632.71;CT22101822;;4124030002;VIRTUAL OFFICE PACKAGE
2431748;0000212442;20260101;632.71;CT22101822;;4124030002;VIRTUAL OFFICE PACKAGE
2431751;0000212442;20260101;632.71;CT22101826;;4124030002;VIRTUAL OFFICE PACKAGE
2431752;0000212442;20260101;632.71;CT22101826;;4124030002;VIRTUAL OFFICE PACKAGE
2431755;0000212442;20260101;632.71;CT22101830;;4124030002;VIRTUAL OFFICE PACKAGE
2431756;0000212442;20260101;632.71;CT22101830;;4124030002;VIRTUAL OFFICE PACKAGE
2431759;0000212442;20260101;632.71;CT22101834;;4124030002;VIRTUAL OFFICE PACKAGE
2431760;0000212442;20260101;632.71;CT22101834;;4124030002;VIRTUAL OFFICE PACKAGE
2431763;0000212442;20260101;632.71;CT22101838;;4124030002;VIRTUAL OFFICE PACKAGE
2431764;0000212442;20260101;632.71;CT22101838;;4124030002;VIRTUAL OFFICE PACKAGE
2431767;0000212442;20260101;632.71;CT22101842;;4124030002;VIRTUAL OFFICE PACKAGE
2431768;0000212442;20260101;632.71;CT22101842;;4124030002;VIRTUAL OFFICE PACKAGE
2431771;0000212442;20260101;632.71;CT22101846;;4124030002;VIRTUAL OFFICE PACKAGE
2431772;0000212442;20260101;632.71;CT22101846;;4124030002;VIRTUAL OFFICE PACKAGE
2431775;0000212442;20260101;632.71;CT22101850;;4124030002;VIRTUAL OFFICE PACKAGE
2431776;0000212442;20260101;632.71;CT22101850;;4124030002;VIRTUAL OFFICE PACKAGE
2431779;0000212442;20260101;632.71;CT22101854;;4124030002;VIRTUAL OFFICE PACKAGE
2431780;0000212442;20260101;632.71;CT22101854;;4124030002;VIRTUAL OFFICE PACKAGE
2431783;0000212442;20260101;632.71;CT22101858;;4124030002;VIRTUAL OFFICE PACKAGE
2431784;0000212442;20260101;632.71;CT22101858;;4124030002;VIRTUAL OFFICE PACKAGE
2431787;0000212442;20260101;632.71;CT22101862;;4124030002;VIRTUAL OFFICE PACKAGE
2431788;0000212442;20260101;632.71;CT22101862;;4124030002;VIRTUAL OFFICE PACKAGE
2431791;0000212442;20260101;632.71;CT22101866;;4124030002;VIRTUAL OFFICE PACKAGE
2431792;0000212442;20260101;632.71;CT22101866;;4124030002;VIRTUAL OFFICE PACKAGE
2431795;0000212442;20260101;632.71;CT22101870;;4124030002;VIRTUAL OFFICE PACKAGE
2431796;0000212442;20260101;632.71;CT22101870;;4124030002;VIRTUAL OFFICE PACKAGE
2431799;0000212442;20260101;632.71;CT22101874;;4124030002;VIRTUAL OFFICE PACKAGE
2431800;0000212442;20260101;632.71;CT22101874;;4124030002;VIRTUAL OFFICE PACKAGE
2431803;0000212442;20260101;632.71;CT22101878;;4124030002;VIRTUAL OFFICE PACKAGE
2431804;0000212442;20260101;632.71;CT22101878;;4124030002;VIRTUAL OFFICE PACKAGE
2431807;0000212442;20260101;632.71;CT22101882;;4124030002;VIRTUAL OFFICE PACKAGE
2431808;0000212442;20260101;632.71;CT22101882;;4124030002;VIRTUAL OFFICE PACKAGE
2431811;0000212442;20260101;632.71;CT22101886;;4124030002;VIRTUAL OFFICE PACKAGE
2431812;0000212442;20260101;632.71;CT22101886;;4124030002;VIRTUAL OFFICE PACKAGE
2431815;0000212442;20260101;632.71;CT22101890;;4124030002;VIRTUAL OFFICE PACKAGE
2431816;0000212442;20260101;632.71;CT22101890;;4124030002;VIRTUAL OFFICE PACKAGE
2431819;0000212442;20260101;632.71;CT22101894;;4124030002;VIRTUAL OFFICE PACKAGE
2431820;0000212442;20260101;632.71;CT22101894;;4124030002;VIRTUAL OFFICE PACKAGE
2431823;0000212442;20260101;632.71;CT22101898;;4124030002;VIRTUAL OFFICE PACKAGE
2431824;0000212442;20260101;632.71;CT22101898;;4124030002;VIRTUAL OFFICE PACKAGE
2431827;0000212442;20260101;632.71;CT22101902;;4124030002;VIRTUAL OFFICE PACKAGE
2431828;0000212442;20260101;632.71;CT22101902;;4124030002;VIRTUAL OFFICE PACKAGE
2431831;0000212442;20260101;632.71;CT22101906;;4124030002;VIRTUAL OFFICE PACKAGE
2431832;0000212442;20260101;632.71;CT22101906;;4124030002;VIRTUAL OFFICE PACKAGE
2431835;0000212442;20260101;632.71;CT22101910;;4124030002;VIRTUAL OFFICE PACKAGE
2431836;0000212442;20260101;632.71;CT22101910;;4124030002;VIRTUAL OFFICE PACKAGE
2431839;0000212442;20260101;632.71;CT22101914;;4124030002;VIRTUAL OFFICE PACKAGE
2431840;0000212442;20260101;632.71;CT22101914;;4124030002;VIRTUAL OFFICE PACKAGE
2431843;0000212442;20260101;632.71;CT22101918;;4124030002;VIRTUAL OFFICE PACKAGE
2431844;0000212442;20260101;632.71;CT22101918;;4124030002;VIRTUAL OFFICE PACKAGE
2431847;0000212442;20260101;632.71;CT22101922;;4124030002;VIRTUAL OFFICE PACKAGE
2431848;0000212442;20260101;632.71;CT22101922;;4124030002;VIRTUAL OFFICE PACKAGE
2431851;0000212442;20260101;632.70;CT22101926;;4124030002;VIRTUAL OFFICE PACKAGE
2431852;0000212442;20260101;632.70;CT22101926;;4124030002;VIRTUAL OFFICE PACKAGE
2431855;0000212442;20260101;16.51;CT22101928;;4124030003;VOICE MAIL
2431856;0000212442;20260101;16.51;CT22101928;;4124030003;VOICE MAIL
2431859;0000212442;20260101;632.71;CT22101932;;4124030002;VIRTUAL OFFICE PACKAGE
2431860;0000212442;20260101;632.71;CT22101932;;4124030002;VIRTUAL OFFICE PACKAGE
2297199;0000192054;20260109;837.83;SD29044;;4121020004;000003919-FEIRAS EXPOCOMER 2025- MULTA 100%/ APEX-BRASIL, ART. 15 DA LEI 9.532/1997, ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DOMICILIO
2297200;0000192054;20260109;837.83;SD29044;;4121020004;000003919-FEIRAS EXPOCOMER 2025- MULTA 100%/ APEX-BRASIL, ART. 15 DA LEI 9.532/1997, ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DOMICILIO
2402964;0000205622;20260113;324.67;SD210219;;4121020097;ISS NOTA FISCAL 000005093
2402965;0000205622;20260113;324.67;SD210219;;4121020097;ISS NOTA FISCAL 000005093
2402966;0000205622;20260113;324.67;SD210219;;4121020097;ISS NOTA FISCAL 000005093
2402968;0000205622;20260113;1233.76;SD210219;;4121020098;COFINS NOTA FISCAL 000005093
2402969;0000205622;20260113;1233.76;SD210219;;4121020098;COFINS NOTA FISCAL 000005093
2402970;0000205622;20260113;1233.76;SD210219;;4121020098;COFINS NOTA FISCAL 000005093
2402998;0000205630;20260113;11.14;SD210220;;4121020097;ISS NOTA FISCAL 000005094
2402999;0000205630;20260113;11.14;SD210220;;4121020097;ISS NOTA FISCAL 000005094
2403000;0000205630;20260113;11.14;SD210220;;4121020097;ISS NOTA FISCAL 000005094
2403002;0000205630;20260113;42.33;SD210220;;4121020098;COFINS NOTA FISCAL 000005094
2403003;0000205630;20260113;42.33;SD210220;;4121020098;COFINS NOTA FISCAL 000005094
2403004;0000205630;20260113;42.33;SD210220;;4121020098;COFINS NOTA FISCAL 000005094
2403014;0000205632;20260113;324.67;SD210221;;4121020097;ISS NOTA FISCAL 000005095
2403015;0000205632;20260113;324.67;SD210221;;4121020097;ISS NOTA FISCAL 000005095
2403016;0000205632;20260113;324.67;SD210221;;4121020097;ISS NOTA FISCAL 000005095
2403018;0000205632;20260113;1233.76;SD210221;;4121020098;COFINS NOTA FISCAL 000005095
2403019;0000205632;20260113;1233.76;SD210221;;4121020098;COFINS NOTA FISCAL 000005095
2403020;0000205632;20260113;1233.76;SD210221;;4121020098;COFINS NOTA FISCAL 000005095
2403030;0000205635;20260113;11.14;SD210222;;4121020097;ISS NOTA FISCAL 000005096
2403031;0000205635;20260113;11.14;SD210222;;4121020097;ISS NOTA FISCAL 000005096
2403032;0000205635;20260113;11.14;SD210222;;4121020097;ISS NOTA FISCAL 000005096
2403034;0000205635;20260113;42.33;SD210222;;4121020098;COFINS NOTA FISCAL 000005096
2403035;0000205635;20260113;42.33;SD210222;;4121020098;COFINS NOTA FISCAL 000005096
2403036;0000205635;20260113;42.33;SD210222;;4121020098;COFINS NOTA FISCAL 000005096
2403040;0000205636;20260113;854.41;SD210223;;4121020097;ISS NOTA FISCAL 000005097
2403041;0000205636;20260113;854.41;SD210223;;4121020097;ISS NOTA FISCAL 000005097
2403042;0000205636;20260113;854.41;SD210223;;4121020097;ISS NOTA FISCAL 000005097
2403044;0000205636;20260113;3246.74;SD210223;;4121020098;COFINS NOTA FISCAL 000005097
2403045;0000205636;20260113;3246.74;SD210223;;4121020098;COFINS NOTA FISCAL 000005097
2403046;0000205636;20260113;3246.74;SD210223;;4121020098;COFINS NOTA FISCAL 000005097
2403050;0000205637;20260113;743.33;SD210224;;4121020097;ISS NOTA FISCAL 000005098
2403051;0000205637;20260113;743.33;SD210224;;4121020097;ISS NOTA FISCAL 000005098
2403052;0000205637;20260113;743.33;SD210224;;4121020097;ISS NOTA FISCAL 000005098
2403054;0000205637;20260113;2824.67;SD210224;;4121020098;COFINS NOTA FISCAL 000005098
2403055;0000205637;20260113;2824.67;SD210224;;4121020098;COFINS NOTA FISCAL 000005098
2403056;0000205637;20260113;2824.67;SD210224;;4121020098;COFINS NOTA FISCAL 000005098
2403060;0000205638;20260113;743.33;SD210225;;4121020097;ISS NOTA FISCAL 000005099
2403061;0000205638;20260113;743.33;SD210225;;4121020097;ISS NOTA FISCAL 000005099
2403062;0000205638;20260113;743.33;SD210225;;4121020097;ISS NOTA FISCAL 000005099
2403064;0000205638;20260113;2824.67;SD210225;;4121020098;COFINS NOTA FISCAL 000005099
2403065;0000205638;20260113;2824.67;SD210225;;4121020098;COFINS NOTA FISCAL 000005099
2403066;0000205638;20260113;2824.67;SD210225;;4121020098;COFINS NOTA FISCAL 000005099
2403076;0000205640;20260113;854.41;SD210226;;4121020097;ISS NOTA FISCAL 000005100
2403077;0000205640;20260113;854.41;SD210226;;4121020097;ISS NOTA FISCAL 000005100
2403078;0000205640;20260113;854.41;SD210226;;4121020097;ISS NOTA FISCAL 000005100
2403080;0000205640;20260113;3246.74;SD210226;;4121020098;COFINS NOTA FISCAL 000005100
2403081;0000205640;20260113;3246.74;SD210226;;4121020098;COFINS NOTA FISCAL 000005100
2403082;0000205640;20260113;3246.74;SD210226;;4121020098;COFINS NOTA FISCAL 000005100
2403086;0000205641;20260113;324.67;SD210227;;4121020097;ISS NOTA FISCAL 000005101
2403087;0000205641;20260113;324.67;SD210227;;4121020097;ISS NOTA FISCAL 000005101
2403088;0000205641;20260113;324.67;SD210227;;4121020097;ISS NOTA FISCAL 000005101
2403090;0000205641;20260113;1233.76;SD210227;;4121020098;COFINS NOTA FISCAL 000005101
2403091;0000205641;20260113;1233.76;SD210227;;4121020098;COFINS NOTA FISCAL 000005101
2403092;0000205641;20260113;1233.76;SD210227;;4121020098;COFINS NOTA FISCAL 000005101
2403096;0000205642;20260113;1708.81;SD210228;;4121020097;ISS NOTA FISCAL 000005102
2403097;0000205642;20260113;1708.81;SD210228;;4121020097;ISS NOTA FISCAL 000005102
2403098;0000205642;20260113;1708.81;SD210228;;4121020097;ISS NOTA FISCAL 000005102
2403100;0000205642;20260113;6493.48;SD210228;;4121020098;COFINS NOTA FISCAL 000005102
2403101;0000205642;20260113;6493.48;SD210228;;4121020098;COFINS NOTA FISCAL 000005102
2403102;0000205642;20260113;6493.48;SD210228;;4121020098;COFINS NOTA FISCAL 000005102
2403106;0000205643;20260113;649.35;SD210229;;4121020097;ISS NOTA FISCAL 000005103
2403107;0000205643;20260113;649.35;SD210229;;4121020097;ISS NOTA FISCAL 000005103
2403108;0000205643;20260113;649.35;SD210229;;4121020097;ISS NOTA FISCAL 000005103
2403110;0000205643;20260113;2467.52;SD210229;;4121020098;COFINS NOTA FISCAL 000005103
2403111;0000205643;20260113;2467.52;SD210229;;4121020098;COFINS NOTA FISCAL 000005103
2403112;0000205643;20260113;2467.52;SD210229;;4121020098;COFINS NOTA FISCAL 000005103
2403116;0000205644;20260113;649.35;SD210230;;4121020097;ISS NOTA FISCAL 000005104
2403117;0000205644;20260113;649.35;SD210230;;4121020097;ISS NOTA FISCAL 000005104
2403118;0000205644;20260113;649.35;SD210230;;4121020097;ISS NOTA FISCAL 000005104
2403120;0000205644;20260113;2467.52;SD210230;;4121020098;COFINS NOTA FISCAL 000005104
2403121;0000205644;20260113;2467.52;SD210230;;4121020098;COFINS NOTA FISCAL 000005104
2403122;0000205644;20260113;2467.52;SD210230;;4121020098;COFINS NOTA FISCAL 000005104
2403126;0000205645;20260113;11.14;SD210231;;4121020097;ISS NOTA FISCAL 000005105
2403127;0000205645;20260113;11.14;SD210231;;4121020097;ISS NOTA FISCAL 000005105
2403128;0000205645;20260113;11.14;SD210231;;4121020097;ISS NOTA FISCAL 000005105
2403130;0000205645;20260113;42.33;SD210231;;4121020098;COFINS NOTA FISCAL 000005105
2403131;0000205645;20260113;42.33;SD210231;;4121020098;COFINS NOTA FISCAL 000005105
2403132;0000205645;20260113;42.33;SD210231;;4121020098;COFINS NOTA FISCAL 000005105
2403136;0000205646;20260113;11.14;SD210232;;4121020097;ISS NOTA FISCAL 000005106
2403137;0000205646;20260113;11.14;SD210232;;4121020097;ISS NOTA FISCAL 000005106
2403138;0000205646;20260113;11.14;SD210232;;4121020097;ISS NOTA FISCAL 000005106
2403140;0000205646;20260113;42.33;SD210232;;4121020098;COFINS NOTA FISCAL 000005106
2403141;0000205646;20260113;42.33;SD210232;;4121020098;COFINS NOTA FISCAL 000005106
2403142;0000205646;20260113;42.33;SD210232;;4121020098;COFINS NOTA FISCAL 000005106
2403148;0000205647;20260113;11.14;SD210233;;4121020097;ISS NOTA FISCAL 000005107
2403149;0000205647;20260113;11.14;SD210233;;4121020097;ISS NOTA FISCAL 000005107
2403150;0000205647;20260113;11.14;SD210233;;4121020097;ISS NOTA FISCAL 000005107
2403152;0000205647;20260113;42.33;SD210233;;4121020098;COFINS NOTA FISCAL 000005107
2403153;0000205647;20260113;42.33;SD210233;;4121020098;COFINS NOTA FISCAL 000005107
2403154;0000205647;20260113;42.33;SD210233;;4121020098;COFINS NOTA FISCAL 000005107
2403160;0000205649;20260113;11.14;SD210234;;4121020097;ISS NOTA FISCAL 000005108
2403161;0000205649;20260113;11.14;SD210234;;4121020097;ISS NOTA FISCAL 000005108
2403162;0000205649;20260113;11.14;SD210234;;4121020097;ISS NOTA FISCAL 000005108
2403164;0000205649;20260113;42.33;SD210234;;4121020098;COFINS NOTA FISCAL 000005108
2403165;0000205649;20260113;42.33;SD210234;;4121020098;COFINS NOTA FISCAL 000005108
2403166;0000205649;20260113;42.33;SD210234;;4121020098;COFINS NOTA FISCAL 000005108
2403184;0000205654;20260113;854.41;SD210235;;4121020097;ISS NOTA FISCAL 000005109
2403185;0000205654;20260113;854.41;SD210235;;4121020097;ISS NOTA FISCAL 000005109
2403186;0000205654;20260113;854.41;SD210235;;4121020097;ISS NOTA FISCAL 000005109
2403188;0000205654;20260113;3246.74;SD210235;;4121020098;COFINS NOTA FISCAL 000005109
2403189;0000205654;20260113;3246.74;SD210235;;4121020098;COFINS NOTA FISCAL 000005109
2403190;0000205654;20260113;3246.74;SD210235;;4121020098;COFINS NOTA FISCAL 000005109
2403194;0000205655;20260113;854.41;SD210236;;4121020097;ISS NOTA FISCAL 000005110
2403195;0000205655;20260113;854.41;SD210236;;4121020097;ISS NOTA FISCAL 000005110
2403196;0000205655;20260113;854.41;SD210236;;4121020097;ISS NOTA FISCAL 000005110
2403198;0000205655;20260113;3246.74;SD210236;;4121020098;COFINS NOTA FISCAL 000005110
2403199;0000205655;20260113;3246.74;SD210236;;4121020098;COFINS NOTA FISCAL 000005110
2403200;0000205655;20260113;3246.74;SD210236;;4121020098;COFINS NOTA FISCAL 000005110
2403206;0000205656;20260113;854.41;SD210237;;4121020097;ISS NOTA FISCAL 000005111
2403207;0000205656;20260113;854.41;SD210237;;4121020097;ISS NOTA FISCAL 000005111
2403208;0000205656;20260113;854.41;SD210237;;4121020097;ISS NOTA FISCAL 000005111
2403210;0000205656;20260113;3246.74;SD210237;;4121020098;COFINS NOTA FISCAL 000005111
2403211;0000205656;20260113;3246.74;SD210237;;4121020098;COFINS NOTA FISCAL 000005111
2403212;0000205656;20260113;3246.74;SD210237;;4121020098;COFINS NOTA FISCAL 000005111
2403216;0000205657;20260113;854.41;SD210238;;4121020097;ISS NOTA FISCAL 000005112
2403217;0000205657;20260113;854.41;SD210238;;4121020097;ISS NOTA FISCAL 000005112
2403218;0000205657;20260113;854.41;SD210238;;4121020097;ISS NOTA FISCAL 000005112
2403220;0000205657;20260113;3246.74;SD210238;;4121020098;COFINS NOTA FISCAL 000005112
2403221;0000205657;20260113;3246.74;SD210238;;4121020098;COFINS NOTA FISCAL 000005112
2403222;0000205657;20260113;3246.74;SD210238;;4121020098;COFINS NOTA FISCAL 000005112
2403231;0000205660;20260113;854.41;SD210239;;4121020097;ISS NOTA FISCAL 000005113
2403232;0000205660;20260113;854.41;SD210239;;4121020097;ISS NOTA FISCAL 000005113
2403233;0000205660;20260113;854.41;SD210239;;4121020097;ISS NOTA FISCAL 000005113
2403235;0000205660;20260113;3246.74;SD210239;;4121020098;COFINS NOTA FISCAL 000005113
2403236;0000205660;20260113;3246.74;SD210239;;4121020098;COFINS NOTA FISCAL 000005113
2403237;0000205660;20260113;3246.74;SD210239;;4121020098;COFINS NOTA FISCAL 000005113
2403241;0000205661;20260113;854.41;SD210240;;4121020097;ISS NOTA FISCAL 000005114
2403242;0000205661;20260113;854.41;SD210240;;4121020097;ISS NOTA FISCAL 000005114
2403243;0000205661;20260113;854.41;SD210240;;4121020097;ISS NOTA FISCAL 000005114
2403245;0000205661;20260113;3246.74;SD210240;;4121020098;COFINS NOTA FISCAL 000005114
2403246;0000205661;20260113;3246.74;SD210240;;4121020098;COFINS NOTA FISCAL 000005114
2403247;0000205661;20260113;3246.74;SD210240;;4121020098;COFINS NOTA FISCAL 000005114
2403251;0000205662;20260113;854.41;SD210241;;4121020097;ISS NOTA FISCAL 000005115
2403252;0000205662;20260113;854.41;SD210241;;4121020097;ISS NOTA FISCAL 000005115
2403253;0000205662;20260113;854.41;SD210241;;4121020097;ISS NOTA FISCAL 000005115
2403255;0000205662;20260113;3246.74;SD210241;;4121020098;COFINS NOTA FISCAL 000005115
2403256;0000205662;20260113;3246.74;SD210241;;4121020098;COFINS NOTA FISCAL 000005115
2403257;0000205662;20260113;3246.74;SD210241;;4121020098;COFINS NOTA FISCAL 000005115
2403261;0000205663;20260113;854.41;SD210242;;4121020097;ISS NOTA FISCAL 000005116
2403262;0000205663;20260113;854.41;SD210242;;4121020097;ISS NOTA FISCAL 000005116
2403263;0000205663;20260113;854.41;SD210242;;4121020097;ISS NOTA FISCAL 000005116
2403265;0000205663;20260113;3246.74;SD210242;;4121020098;COFINS NOTA FISCAL 000005116
2403266;0000205663;20260113;3246.74;SD210242;;4121020098;COFINS NOTA FISCAL 000005116
2403267;0000205663;20260113;3246.74;SD210242;;4121020098;COFINS NOTA FISCAL 000005116
2403277;0000205665;20260113;743.33;SD210243;;4121020097;ISS NOTA FISCAL 000005117
2403278;0000205665;20260113;743.33;SD210243;;4121020097;ISS NOTA FISCAL 000005117
2403279;0000205665;20260113;743.33;SD210243;;4121020097;ISS NOTA FISCAL 000005117
2403281;0000205665;20260113;2824.67;SD210243;;4121020098;COFINS NOTA FISCAL 000005117
2403282;0000205665;20260113;2824.67;SD210243;;4121020098;COFINS NOTA FISCAL 000005117
2403283;0000205665;20260113;2824.67;SD210243;;4121020098;COFINS NOTA FISCAL 000005117
2403289;0000205667;20260113;743.33;SD210244;;4121020097;ISS NOTA FISCAL 000005118
