akd_recno;ct2_recno;confidence;score;akd_lote;ct2_lote;reasons;text_similarity;token_overlap;akd_xdoc;ct2_xdoc;akd_xnumap;ct2_xdocum;akd_data;ct2_data;ct2_hist;akd_valor;ct2_valor;akd_debito;akd_credito;ct2_debito;ct2_credito;akd_conta_referencia;ct2_centro_debito;ct2_centro_credito;akd_historico_base;ct2_historico
2414121;2109939;muito_forte;311;0000208577;008850;valor|xdoc|xnumap_xdocum|doc9_chave_key:000001564|doc_extra_2:ABRAFRUTAS20252027|competencia|ent05_conta|cc|classe_valor|tokens_4+|texto_070;0.7053;7;SE5242905;SE5242905;327163AP;327163AP;20260202;20260202;PGTO S/ TITULO 000001564-ASSOCIACAO BRASILEIRA DOS PRODUTORES EXP-Desembolso convenio: PS ABRAFRUTAS-2025-2027 AP: 327163AP;300000.00;300000.00;;;3111020001;;3111020001;06020402;;000001564-DESEMBOLSO CONVENIO: PS ABRAFRUTAS-2025-2027 AP: 327163AP;PGTO S/ TITULO 000001564-ASSOCIACAO BRASILEIRA DOS PRODUTORES EXP-DESEMBOLSO CONVENIO: PS ABRAFRUTAS-2025-2027 AP: 327163AP
2424609;2112441;muito_forte;311;0000211898;008850;valor|xdoc|xnumap_xdocum|doc9_chave_key:000001743|doc_extra_2:ABRAFRUTAS20252027|competencia|ent05_conta|cc|classe_valor|tokens_4+|texto_070;0.7053;7;SE5245481;SE5245481;328620AP;328620AP;20260302;20260302;PGTO S/ TITULO 000001743-ASSOCIACAO BRASILEIRA DOS PRODUTORES EXP-Desembolso convenio: PS ABRAFRUTAS-2025-2027 AP: 328620AP;465682.85;465682.85;;;3111020001;;3111020001;06020402;;000001743-DESEMBOLSO CONVENIO: PS ABRAFRUTAS-2025-2027 AP: 328620AP;PGTO S/ TITULO 000001743-ASSOCIACAO BRASILEIRA DOS PRODUTORES EXP-DESEMBOLSO CONVENIO: PS ABRAFRUTAS-2025-2027 AP: 328620AP
2397309;2096266;muito_forte;311;0000205178;008850;valor|xdoc|xnumap_xdocum|doc9_chave_key:082930101|doc_extra_2:CBL20252027|competencia|ent05_conta|cc|classe_valor|tokens_4+|texto_070;0.7037;7;SE5239735;SE5239735;325737AP;325737AP;20260108;20260108;PGTO S/ TITULO 276608952-CBL - CÂMARA BRASILEIRA DO LIVRO-Desembolso convenio: CBL-2025-2027 AP: 325737AP;546064.66;546064.66;;;3111020001;;3111020001;06020603;;276608952-DESEMBOLSO CONVENIO: CBL-2025-2027 AP: 325737AP;PGTO S/ TITULO 276608952-CBL - CÂMARA BRASILEIRA DO LIVRO-DESEMBOLSO CONVENIO: CBL-2025-2027 AP: 325737AP
2414141;2109897;muito_forte;311;0000208582;008850;valor|xdoc|xnumap_xdocum|doc9_chave_key:000001484|doc_extra_2:CBL20252027|competencia|ent05_conta|cc|classe_valor|tokens_4+|texto_070;0.7037;7;SE5242910;SE5242910;327197AP;327197AP;20260202;20260202;PGTO S/ TITULO 000001484-CBL - CÂMARA BRASILEIRA DO LIVRO-Desembolso convenio: CBL-2025-2027 AP: 327197AP;66960.06;66960.06;;;3111020001;;3111020001;06020603;;000001484-DESEMBOLSO CONVENIO: CBL-2025-2027 AP: 327197AP;PGTO S/ TITULO 000001484-CBL - CÂMARA BRASILEIRA DO LIVRO-DESEMBOLSO CONVENIO: CBL-2025-2027 AP: 327197AP
2396340;2096187;muito_forte;311;0000204889;008850;valor|xdoc|xnumap_xdocum|doc9_chave_key:276608951|doc_extra_2:A20242026|competencia|ent05_conta|cc|classe_valor|tokens_4+|texto_070;0.7205;6;SE5239624;SE5239624;325952AP;325952AP;20260106;20260106;PGTO S/ TITULO 276608951-BM&A - BRAZILIAN MUSIC & ARTS-Desembolso convenio: BM&A-2024-2026 AP: 325952AP;252507.37;252507.37;;;3111020001;;3111020001;06020603;;276608951-DESEMBOLSO CONVENIO: BM&A-2024-2026 AP: 325952AP;PGTO S/ TITULO 276608951-BM&A - BRAZILIAN MUSIC & ARTS-DESEMBOLSO CONVENIO: BM&A-2024-2026 AP: 325952AP
2414197;2109925;muito_forte;311;0000208596;008850;valor|xdoc|xnumap_xdocum|doc9_chave_key:000001579|doc_extra_2:SE5242924|competencia|ent05_conta|cc|classe_valor|tokens_4+|texto_070;0.7205;6;SE5242924;SE5242924;327272AP;327272AP;20260202;20260202;PGTO S/ TITULO 000001579-BM&A - BRAZILIAN MUSIC & ARTS-Desembolso convenio: BM&A-2024-2026 AP: 327272AP;109367.44;109367.44;;;3111020001;;3111020001;06020603;;000001579-DESEMBOLSO CONVENIO: BM&A-2024-2026 AP: 327272AP;PGTO S/ TITULO 000001579-BM&A - BRAZILIAN MUSIC & ARTS-DESEMBOLSO CONVENIO: BM&A-2024-2026 AP: 327272AP
2424585;2112429;muito_forte;311;0000211892;008850;valor|xdoc|xnumap_xdocum|doc9_chave_key:000001736|doc_extra_2:A20242026|competencia|ent05_conta|cc|classe_valor|tokens_4+|texto_070;0.7205;6;SE5245475;SE5245475;328872AP;328872AP;20260302;20260302;PGTO S/ TITULO 000001736-BM&A - BRAZILIAN MUSIC & ARTS-Desembolso convenio: BM&A-2024-2026 AP: 328872AP;47020.19;47020.19;;;3111020001;;3111020001;06020603;;000001736-DESEMBOLSO CONVENIO: BM&A-2024-2026 AP: 328872AP;PGTO S/ TITULO 000001736-BM&A - BRAZILIAN MUSIC & ARTS-DESEMBOLSO CONVENIO: BM&A-2024-2026 AP: 328872AP
2425381;2105401;muito_forte;305;0000212167;008850;valor|xdoc|xnumap_xdocum|doc9_chave_key:821830101|doc_extra_2:SE5245635|competencia|ent05_conta|cc|tokens_8+|texto_055;0.6816;8;SE5245635;SE5245635;328267AP;328267AP;20260224;20260224;PGTO S/ TITULO 000001727-SERVIÇO DE APOIO ÀS MICRO E PEQUENAS EMPRESAS DO PARANÁ-Desembolso convenio: PEIEX - CURITIBA /PR - 2024-2027 AP: 328267AP;276537.12;276537.12;;;3111020002;;3111020002;06020902;;000001727-DESEMBOLSO CONVENIO: PEIEX - CURITIBA /PR - 2024-2027 AP: 328267AP;PGTO S/ TITULO 000001727-SERVIÇO DE APOIO ÀS MICRO E PEQUENAS EMPRESAS DO PARANÁ-DESEMBOLSO CONVENIO: PEIEX - CURITIBA /PR - 2024-2027 AP: 328267AP
2396344;2096189;muito_forte;305;0000204890;008850;valor|xdoc|xnumap_xdocum|doc9_chave_key:118840101|doc_extra_2:ABRAGAMES20242026|competencia|ent05_conta|cc|classe_valor|tokens_4+|texto_055;0.6961;7;SE5239625;SE5239625;325847AP;325847AP;20260106;20260106;PGTO S/ TITULO 276608955-ASSOCIAÇÃO BRASILEIRA DAS DES. DE JOGOS-Desembolso convenio: ABRAGAMES-2024-2026 AP: 325847AP;1038433.16;1038433.16;;;3111020001;;3111020001;06020603;;276608955-DESEMBOLSO CONVENIO: ABRAGAMES-2024-2026 AP: 325847AP;PGTO S/ TITULO 276608955-ASSOCIAÇÃO BRASILEIRA DAS DES. DE JOGOS-DESEMBOLSO CONVENIO: ABRAGAMES-2024-2026 AP: 325847AP
2424589;2112431;muito_forte;305;0000211893;008850;valor|xdoc|xnumap_xdocum|doc9_chave_key:118840101|doc_extra_2:ABRAGAMES20242026|competencia|ent05_conta|cc|classe_valor|tokens_4+|texto_055;0.6961;7;SE5245476;SE5245476;329008AP;329008AP;20260302;20260302;PGTO S/ TITULO 000001737-ASSOCIAÇÃO BRASILEIRA DAS DES. DE JOGOS-Desembolso convenio: ABRAGAMES-2024-2026 AP: 329008AP;357943.42;357943.42;;;3111020001;;3111020001;06020603;;000001737-DESEMBOLSO CONVENIO: ABRAGAMES-2024-2026 AP: 329008AP;PGTO S/ TITULO 000001737-ASSOCIAÇÃO BRASILEIRA DAS DES. DE JOGOS-DESEMBOLSO CONVENIO: ABRAGAMES-2024-2026 AP: 329008AP
2396356;2096195;muito_forte;305;0000204893;008850;valor|xdoc|xnumap_xdocum|doc9_chave_key:011660101|doc_extra_2:AS20252027|competencia|ent05_conta|cc|classe_valor|tokens_4+|texto_055;0.6957;7;SE5239628;SE5239628;325734AP;325734AP;20260106;20260106;PGTO S/ TITULO 276608959-SINDIPEÇAS - SINDICATO NACIONAL DA INDÚS-Desembolso convenio: SINDIPEÇAS-2025-2027 AP: 325734AP;663120.66;663120.66;;;3111020001;;3111020001;06020602;;276608959-DESEMBOLSO CONVENIO: SINDIPEÇAS-2025-2027 AP: 325734AP;PGTO S/ TITULO 276608959-SINDIPEÇAS - SINDICATO NACIONAL DA INDÚS-DESEMBOLSO CONVENIO: SINDIPEÇAS-2025-2027 AP: 325734AP
2411833;2097860;muito_forte;305;0000207728;008850;valor|xdoc|xnumap_xdocum|doc9_chave_key:000001563|doc_extra_2:SE5242435|competencia|ent05_conta|cc|classe_valor|tokens_4+|texto_055;0.6957;7;SE5242435;SE5242435;327566AP;327566AP;20260122;20260122;PGTO S/ TITULO 000001563-ABIMAP - ASS. BRASILEIRA DA INDÚSTRIA DE-Desembolso convenio: PS ABIMAPI 2024-2026 AP: 327566AP;264327.76;264327.76;;;3111020001;;3111020001;06020402;;000001563-DESEMBOLSO CONVENIO: PS ABIMAPI 2024-2026 AP: 327566AP;PGTO S/ TITULO 000001563-ABIMAP - ASS. BRASILEIRA DA INDÚSTRIA DE-DESEMBOLSO CONVENIO: PS ABIMAPI 2024-2026 AP: 327566AP
2414177;2109915;muito_forte;305;0000208591;008850;valor|xdoc|xnumap_xdocum|doc9_chave_key:011660101|doc_extra_2:AS20252027|competencia|ent05_conta|cc|classe_valor|tokens_4+|texto_055;0.6957;7;SE5242919;SE5242919;327190AP;327190AP;20260202;20260202;PGTO S/ TITULO 000001574-SINDIPEÇAS - SINDICATO NACIONAL DA INDÚS-Desembolso convenio: SINDIPEÇAS-2025-2027 AP: 327190AP;528108.11;528108.11;;;3111020001;;3111020001;06020602;;000001574-DESEMBOLSO CONVENIO: SINDIPEÇAS-2025-2027 AP: 327190AP;PGTO S/ TITULO 000001574-SINDIPEÇAS - SINDICATO NACIONAL DA INDÚS-DESEMBOLSO CONVENIO: SINDIPEÇAS-2025-2027 AP: 327190AP
2414189;2109921;muito_forte;305;0000208594;008850;valor|xdoc|xnumap_xdocum|doc9_chave_key:000001577|doc_extra_2:ASSINTECAL20252027|competencia|ent05_conta|cc|classe_valor|tokens_4+|texto_055;0.6957;7;SE5242922;SE5242922;327218AP;327218AP;20260202;20260202;PGTO S/ TITULO 000001577-ASSOCIAÇÃO BRASILEIRA PARA COURO - ASSIN-Desembolso convenio: ASSINTECAL-2025-2027 AP: 327218AP;616110.64;616110.64;;;3111020001;;3111020001;06020603;;000001577-DESEMBOLSO CONVENIO: ASSINTECAL-2025-2027 AP: 327218AP;PGTO S/ TITULO 000001577-ASSOCIAÇÃO BRASILEIRA PARA COURO - ASSIN-DESEMBOLSO CONVENIO: ASSINTECAL-2025-2027 AP: 327218AP
2424577;2112425;muito_forte;305;0000211890;008850;valor|xdoc|xnumap_xdocum|doc9_chave_key:000001732|doc_extra_2:AS20252027|competencia|ent05_conta|cc|classe_valor|tokens_4+|texto_055;0.6957;7;SE5245473;SE5245473;328291AP;328291AP;20260302;20260302;PGTO S/ TITULO 000001732-SINDIPEÇAS - SINDICATO NACIONAL DA INDÚS-Desembolso convenio: SINDIPEÇAS-2025-2027 AP: 328291AP;827524.09;827524.09;;;3111020001;;3111020001;06020602;;000001732-DESEMBOLSO CONVENIO: SINDIPEÇAS-2025-2027 AP: 328291AP;PGTO S/ TITULO 000001732-SINDIPEÇAS - SINDICATO NACIONAL DA INDÚS-DESEMBOLSO CONVENIO: SINDIPEÇAS-2025-2027 AP: 328291AP
2424633;2112453;muito_forte;305;0000211904;008850;valor|xdoc|xnumap_xdocum|doc9_chave_key:013410101|doc_extra_2:013410101|competencia|ent05_conta|cc|classe_valor|tokens_4+|texto_055;0.6957;7;SE5245487;SE5245487;329187AP;329187AP;20260302;20260302;PGTO S/ TITULO 000001749-ABIMAP - ASS. BRASILEIRA DA INDÚSTRIA DE-Desembolso convenio: PS ABIMAPI 2024-2026 AP: 329187AP;328010.44;328010.44;;;3111020001;;3111020001;06020402;;000001749-DESEMBOLSO CONVENIO: PS ABIMAPI 2024-2026 AP: 329187AP;PGTO S/ TITULO 000001749-ABIMAP - ASS. BRASILEIRA DA INDÚSTRIA DE-DESEMBOLSO CONVENIO: PS ABIMAPI 2024-2026 AP: 329187AP
2412508;2098095;muito_forte;305;0000207972;008850;valor|xdoc|xnumap_xdocum|doc9_chave_key:000001565|doc_extra_2:CCAB20222025|competencia|ent05_conta|cc|classe_valor|tokens_4+|texto_055;0.6946;7;SE5242704;SE5242704;327705AP;327705AP;20260127;20260127;PGTO S/ TITULO 000001565-CAMARA DE COMERCIO ARABE BRASILEIRA-Desembolso convenio: CCAB-2022-2025 AP: 327705AP;67356.84;67356.84;;;3111020003;;3111020003;06020402;;000001565-DESEMBOLSO CONVENIO: CCAB-2022-2025 AP: 327705AP;PGTO S/ TITULO 000001565-CAMARA DE COMERCIO ARABE BRASILEIRA-DESEMBOLSO CONVENIO: CCAB-2022-2025 AP: 327705AP
2396328;2096181;muito_forte;305;0000204886;008850;valor|xdoc|xnumap_xdocum|doc9_chave_key:276608946|doc_extra_2:ABIMOVEL20242026|competencia|ent05_conta|cc|classe_valor|tokens_4+|texto_055;0.6927;7;SE5239621;SE5239621;325725AP;325725AP;20260106;20260106;PGTO S/ TITULO 276608946-ABIMÓVEL - ASSOC BRAS DAS INDÚSTRIAS DO-Desembolso convenio: ABIMOVEL-2024-2026 AP: 325725AP;990878.08;990878.08;;;3111020001;;3111020001;06020602;;276608946-DESEMBOLSO CONVENIO: ABIMOVEL-2024-2026 AP: 325725AP;PGTO S/ TITULO 276608946-ABIMÓVEL - ASSOC BRAS DAS INDÚSTRIAS DO-DESEMBOLSO CONVENIO: ABIMOVEL-2024-2026 AP: 325725AP
2419276;2110404;muito_forte;305;0000209921;008850;valor|xdoc|xnumap_xdocum|doc9_chave_key:000001652|doc_extra_2:ABIMOVEL20242026|competencia|ent05_conta|cc|classe_valor|tokens_4+|texto_055;0.6927;7;SE5244081;SE5244081;328305AP;328305AP;20260210;20260210;PGTO S/ TITULO 000001652-ABIMÓVEL - ASSOC BRAS DAS INDÚSTRIAS DO-Desembolso convenio: ABIMOVEL-2024-2026 AP: 328305AP;974179.86;974179.86;;;3111020001;;3111020001;06020602;;000001652-DESEMBOLSO CONVENIO: ABIMOVEL-2024-2026 AP: 328305AP;PGTO S/ TITULO 000001652-ABIMÓVEL - ASSOC BRAS DAS INDÚSTRIAS DO-DESEMBOLSO CONVENIO: ABIMOVEL-2024-2026 AP: 328305AP
2424597;2112435;muito_forte;305;0000211895;008850;valor|xdoc|xnumap_xdocum|doc9_chave_key:000001739|doc_extra_2:ABIMOVEL20242026|competencia|ent05_conta|cc|classe_valor|tokens_4+|texto_055;0.6927;7;SE5245478;SE5245478;328997AP;328997AP;20260302;20260302;PGTO S/ TITULO 000001739-ABIMÓVEL - ASSOC BRAS DAS INDÚSTRIAS DO-Desembolso convenio: ABIMOVEL-2024-2026 AP: 328997AP;1698268.46;1698268.46;;;3111020001;;3111020001;06020602;;000001739-DESEMBOLSO CONVENIO: ABIMOVEL-2024-2026 AP: 328997AP;PGTO S/ TITULO 000001739-ABIMÓVEL - ASSOC BRAS DAS INDÚSTRIAS DO-DESEMBOLSO CONVENIO: ABIMOVEL-2024-2026 AP: 328997AP
2406099;2097399;muito_forte;305;0000206492;008850;valor|xdoc|xnumap_xdocum|doc9_chave_key:000001214|doc_extra_2:ABICAB20242026|competencia|ent05_conta|cc|classe_valor|tokens_4+|texto_055;0.6923;7;SE5241435;SE5241435;327151AP;327151AP;20260115;20260115;PGTO S/ TITULO 000001214-ABICAB - ASSOCIAÇÃO BRASILEIRA DA INDÚST-Desembolso convenio: PS ABICAB-2024-2026 AP: 327151AP;633594.50;633594.50;;;3111020001;;3111020001;06020402;;000001214-DESEMBOLSO CONVENIO: PS ABICAB-2024-2026 AP: 327151AP;PGTO S/ TITULO 000001214-ABICAB - ASSOCIAÇÃO BRASILEIRA DA INDÚST-DESEMBOLSO CONVENIO: PS ABICAB-2024-2026 AP: 327151AP
2414149;2109901;muito_forte;305;0000208584;008850;valor|xdoc|xnumap_xdocum|doc9_chave_key:010060101|doc_extra_2:ABICAB20242026|competencia|ent05_conta|cc|classe_valor|tokens_4+|texto_055;0.6923;7;SE5242912;SE5242912;327748AP;327748AP;20260202;20260202;PGTO S/ TITULO 000001566-ABICAB - ASSOCIAÇÃO BRASILEIRA DA INDÚST-Desembolso convenio: PS ABICAB-2024-2026 AP: 327748AP;129554.82;129554.82;;;3111020001;;3111020001;06020402;;000001566-DESEMBOLSO CONVENIO: PS ABICAB-2024-2026 AP: 327748AP;PGTO S/ TITULO 000001566-ABICAB - ASSOCIAÇÃO BRASILEIRA DA INDÚST-DESEMBOLSO CONVENIO: PS ABICAB-2024-2026 AP: 327748AP
2424629;2112451;muito_forte;305;0000211903;008850;valor|xdoc|xnumap_xdocum|doc9_chave_key:000001748|doc_extra_2:ABICAB20242026|competencia|ent05_conta|cc|classe_valor|tokens_4+|texto_055;0.6923;7;SE5245486;SE5245486;329129AP;329129AP;20260302;20260302;PGTO S/ TITULO 000001748-ABICAB - ASSOCIAÇÃO BRASILEIRA DA INDÚST-Desembolso convenio: PS ABICAB-2024-2026 AP: 329129AP;152296.72;152296.72;;;3111020001;;3111020001;06020402;;000001748-DESEMBOLSO CONVENIO: PS ABICAB-2024-2026 AP: 329129AP;PGTO S/ TITULO 000001748-ABICAB - ASSOCIAÇÃO BRASILEIRA DA INDÚST-DESEMBOLSO CONVENIO: PS ABICAB-2024-2026 AP: 329129AP
2425693;2112576;muito_forte;305;0000212289;008850;valor|xdoc|xnumap_xdocum|doc9_chave_key:000001754|doc_extra_2:ABIEC20252027|competencia|ent05_conta|cc|classe_valor|tokens_4+|texto_055;0.6889;7;SE5245836;SE5245836;328929AP;328929AP;20260303;20260303;PGTO S/ TITULO 000001754-ABIEC - ASSOCIAÇÃO BRASILEIRA DAS INDÚST-Desembolso convenio: PS ABIEC-2025-2027 AP: 328929AP;1035361.18;1035361.18;;;3111020001;;3111020001;06020403;;000001754-DESEMBOLSO CONVENIO: PS ABIEC-2025-2027 AP: 328929AP;PGTO S/ TITULO 000001754-ABIEC - ASSOCIAÇÃO BRASILEIRA DAS INDÚST-DESEMBOLSO CONVENIO: PS ABIEC-2025-2027 AP: 328929AP
2424557;2112415;muito_forte;305;0000211885;008850;valor|xdoc|xnumap_xdocum|doc9_chave_key:000001656|doc_extra_2:INP20262028|competencia|ent05_conta|cc|classe_valor|tokens_4+|texto_055;0.6867;7;SE5245468;SE5245468;328378AP;328378AP;20260302;20260302;PGTO S/ TITULO 000001656-INP - INSTITUTO NACIONAL DO PLÁSTICO-Desembolso convenio: INP-2026-2028 AP: 328378AP;1871479.05;1871479.05;;;3111020001;;3111020001;06020602;;000001656-DESEMBOLSO CONVENIO: INP-2026-2028 AP: 328378AP;PGTO S/ TITULO 000001656-INP - INSTITUTO NACIONAL DO PLÁSTICO-DESEMBOLSO CONVENIO: INP-2026-2028 AP: 328378AP
2396332;2096183;muito_forte;305;0000204887;008850;valor|xdoc|xnumap_xdocum|doc9_chave_key:276608948|doc_extra_2:ABCZ20252027|competencia|ent05_conta|cc|classe_valor|tokens_4+|texto_055;0.6854;7;SE5239622;SE5239622;325842AP;325842AP;20260106;20260106;PGTO S/ TITULO 276608948-ABCZ - ASSOCIAÇÃO BRASILEIRA DOS CRIADOR-Desembolso convenio: PS ABCZ-2025-2027 AP: 325842AP;135312.06;135312.06;;;3111020001;;3111020001;06020402;;276608948-DESEMBOLSO CONVENIO: PS ABCZ-2025-2027 AP: 325842AP;PGTO S/ TITULO 276608948-ABCZ - ASSOCIAÇÃO BRASILEIRA DOS CRIADOR-DESEMBOLSO CONVENIO: PS ABCZ-2025-2027 AP: 325842AP
2397313;2096268;muito_forte;305;0000205179;008850;valor|xdoc|xnumap_xdocum|doc9_chave_key:010100101|doc_extra_2:ABIHPEC20242026|competencia|ent05_conta|cc|classe_valor|tokens_4+|texto_055;0.6854;7;SE5239736;SE5239736;326003AP;326003AP;20260108;20260108;PGTO S/ TITULO 276608953-ABIHPEC - ASSOCIAÇÃO BRASILEIRA DA INDÚS-Desembolso convenio: ABIHPEC-2024-2026 AP: 326003AP;485399.41;485399.41;;;3111020003;;3111020003;06020603;;276608953-DESEMBOLSO CONVENIO: ABIHPEC-2024-2026 AP: 326003AP;PGTO S/ TITULO 276608953-ABIHPEC - ASSOCIAÇÃO BRASILEIRA DA INDÚS-DESEMBOLSO CONVENIO: ABIHPEC-2024-2026 AP: 326003AP
2397317;2096270;muito_forte;305;0000205180;008850;valor|xdoc|xnumap_xdocum|doc9_chave_key:010170101|doc_extra_2:ABIQUIF20242026|competencia|ent05_conta|cc|classe_valor|tokens_4+|texto_055;0.6854;7;SE5239737;SE5239737;325934AP;325934AP;20260108;20260108;PGTO S/ TITULO 276608954-ABIQUIF - ASSOCIAÇÃO BRASILEIRA DA INDÚS-Desembolso convenio: ABIQUIF-2024-2026 AP: 325934AP;216134.53;216134.53;;;3111020001;;3111020001;06020603;;276608954-DESEMBOLSO CONVENIO: ABIQUIF-2024-2026 AP: 325934AP;PGTO S/ TITULO 276608954-ABIQUIF - ASSOCIAÇÃO BRASILEIRA DA INDÚS-DESEMBOLSO CONVENIO: ABIQUIF-2024-2026 AP: 325934AP
2397323;2096280;muito_forte;305;0000205182;008850;valor|xdoc|xnumap_xdocum|doc9_chave_key:276608964|doc_extra_2:ANFACER20252027|competencia|ent05_conta|cc|classe_valor|tokens_4+|texto_055;0.6854;7;SE5239740;SE5239740;325851AP;325851AP;20260108;20260108;PGTO S/ TITULO 276608964-ANFACER-ASSOCIAÇÃO NACIONAL DOS FABRICAN-Desembolso convenio: ANFACER-2025-2027 AP: 325851AP;3942392.32;3942392.32;;;3111020001;;3111020001;06020602;;276608964-DESEMBOLSO CONVENIO: ANFACER-2025-2027 AP: 325851AP;PGTO S/ TITULO 276608964-ANFACER-ASSOCIAÇÃO NACIONAL DOS FABRICAN-DESEMBOLSO CONVENIO: ANFACER-2025-2027 AP: 325851AP
2404734;2096739;muito_forte;305;0000206012;008850;valor|xdoc|xnumap_xdocum|doc9_chave_key:276608967|doc_extra_2:ABRA20252027|competencia|ent05_conta|cc|classe_valor|tokens_4+|texto_055;0.6854;7;SE5241078;SE5241078;327026AP;327026AP;20260113;20260113;PGTO S/ TITULO 276608967-ASSOCIAÇÃO BRASILEIRA DE RECICLAGEM ANIM-Desembolso convenio: PS ABRA-2025-2027 AP: 327026AP;776192.95;776192.95;;;3111020001;;3111020001;06020402;;276608967-DESEMBOLSO CONVENIO: PS ABRA-2025-2027 AP: 327026AP;PGTO S/ TITULO 276608967-ASSOCIAÇÃO BRASILEIRA DE RECICLAGEM ANIM-DESEMBOLSO CONVENIO: PS ABRA-2025-2027 AP: 327026AP
2411715;2097937;muito_forte;305;0000207703;008850;valor|xdoc|xnumap_xdocum|doc9_chave_key:000001561|doc_extra_2:BSCA20252027|competencia|ent05_conta|cc|classe_valor|tokens_4+|texto_055;0.6854;7;SE5242424;SE5242424;327635AP;327635AP;20260122;20260122;PGTO S/ TITULO 000001561-BSCA- ASSOCIACAO BRASILEIRA DE CAFES ESP-Desembolso convenio: PS BSCA-2025-2027 AP: 327635AP;574762.82;574762.82;;;3111020001;;3111020001;06020403;;000001561-DESEMBOLSO CONVENIO: PS BSCA-2025-2027 AP: 327635AP;PGTO S/ TITULO 000001561-BSCA- ASSOCIACAO BRASILEIRA DE CAFES ESP-DESEMBOLSO CONVENIO: PS BSCA-2025-2027 AP: 327635AP
2414125;2109941;muito_forte;305;0000208578;008850;valor|xdoc|xnumap_xdocum|doc9_chave_key:000001584|doc_extra_2:000001584|competencia|ent05_conta|cc|classe_valor|tokens_4+|texto_055;0.6854;7;SE5242906;SE5242906;327732AP;327732AP;20260202;20260202;PGTO S/ TITULO 000001584-APLA - ARRANJO PRODUTIVO LOCAL DO ALCOOL-Desembolso convenio: PS APLA 2024-2026 AP: 327732AP;221791.31;221791.31;;;3111020001;;3111020001;06020402;;000001584-DESEMBOLSO CONVENIO: PS APLA 2024-2026 AP: 327732AP;PGTO S/ TITULO 000001584-APLA - ARRANJO PRODUTIVO LOCAL DO ALCOOL-DESEMBOLSO CONVENIO: PS APLA 2024-2026 AP: 327732AP
2414129;2109943;muito_forte;305;0000208579;008850;valor|xdoc|xnumap_xdocum|doc9_chave_key:072450101|doc_extra_2:ABIEPAN20252027|competencia|ent05_conta|cc|classe_valor|tokens_4+|texto_055;0.6854;7;SE5242907;SE5242907;328060AP;328060AP;20260202;20260202;PGTO S/ TITULO 000001587-ABIEPAN- ASSOC BRAS IND DE EQUIP PANIFIC-Desembolso convenio: ABIEPAN-2025-2027 AP: 328060AP;690073.01;690073.01;;;3111020001;;3111020001;06020602;;000001587-DESEMBOLSO CONVENIO: ABIEPAN-2025-2027 AP: 328060AP;PGTO S/ TITULO 000001587-ABIEPAN- ASSOC BRAS IND DE EQUIP PANIFIC-DESEMBOLSO CONVENIO: ABIEPAN-2025-2027 AP: 328060AP
2414145;2109899;muito_forte;305;0000208583;008850;valor|xdoc|xnumap_xdocum|doc9_chave_key:000001485|doc_extra_2:ABCZ20252027|competencia|ent05_conta|cc|classe_valor|tokens_4+|texto_055;0.6854;7;SE5242911;SE5242911;327202AP;327202AP;20260202;20260202;PGTO S/ TITULO 000001485-ABCZ - ASSOCIAÇÃO BRASILEIRA DOS CRIADOR-Desembolso convenio: PS ABCZ-2025-2027 AP: 327202AP;712790.53;712790.53;;;3111020001;;3111020001;06020402;;000001485-DESEMBOLSO CONVENIO: PS ABCZ-2025-2027 AP: 327202AP;PGTO S/ TITULO 000001485-ABCZ - ASSOCIAÇÃO BRASILEIRA DOS CRIADOR-DESEMBOLSO CONVENIO: PS ABCZ-2025-2027 AP: 327202AP
2414161;2109907;muito_forte;305;0000208587;008850;valor|xdoc|xnumap_xdocum|doc9_chave_key:000001569|doc_extra_2:ABIHPEC20242026|competencia|ent05_conta|cc|classe_valor|tokens_4+|texto_055;0.6854;7;SE5242915;SE5242915;327170AP;327170AP;20260202;20260202;PGTO S/ TITULO 000001569-ABIHPEC - ASSOCIAÇÃO BRASILEIRA DA INDÚS-Desembolso convenio: ABIHPEC-2024-2026 AP: 327170AP;85505.13;85505.13;;;3111020003;;3111020003;06020603;;000001569-DESEMBOLSO CONVENIO: ABIHPEC-2024-2026 AP: 327170AP;PGTO S/ TITULO 000001569-ABIHPEC - ASSOCIAÇÃO BRASILEIRA DA INDÚS-DESEMBOLSO CONVENIO: ABIHPEC-2024-2026 AP: 327170AP
2414173;2109913;muito_forte;305;0000208590;008850;valor|xdoc|xnumap_xdocum|doc9_chave_key:000001573|doc_extra_2:ANFACER20252027|competencia|ent05_conta|cc|classe_valor|tokens_4+|texto_055;0.6854;7;SE5242918;SE5242918;327171AP;327171AP;20260202;20260202;PGTO S/ TITULO 000001573-ANFACER-ASSOCIAÇÃO NACIONAL DOS FABRICAN-Desembolso convenio: ANFACER-2025-2027 AP: 327171AP;617554.05;617554.05;;;3111020001;;3111020001;06020602;;000001573-DESEMBOLSO CONVENIO: ANFACER-2025-2027 AP: 327171AP;PGTO S/ TITULO 000001573-ANFACER-ASSOCIAÇÃO NACIONAL DOS FABRICAN-DESEMBOLSO CONVENIO: ANFACER-2025-2027 AP: 327171AP
